-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2015 through 01/01/2020 
Location: Latitude  50.1215   Longitude 22.0097 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 230.89 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
PS MERRA2 1/2x1/2 Surface Pressure (kPa) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
TS MERRA2 1/2x1/2 Earth Skin Temperature (C) 
WS10M_RANGE MERRA2 1/2x1/2 Wind Speed Range at 10 Meters (m/s) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
WS10M MERRA2 1/2x1/2 Wind Speed at 10 Meters (m/s) 
WS50M MERRA2 1/2x1/2 Wind Speed at 50 Meters (m/s) 
WS50M_RANGE MERRA2 1/2x1/2 Wind Speed Range at 50 Meters (m/s) 
ALLSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 All Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
CLRSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 Clear Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_RANGE,TS,T2M,RH2M,PS,WS50M,WS10M,WS50M_RANGE,WS10M_RANGE,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN
50.12151,22.00971,2017,11,23,    6.18,    2.47,    2.67,   95.64,   98.85,    6.23,    4.43,    5.01,    3.84,              1.18,              1.14
50.12151,22.00971,2017,11,24,    7.51,    3.66,    3.80,   94.42,   98.93,    6.47,    4.64,    3.68,    2.44,              1.17,              1.12
50.12151,22.00971,2017,11,25,    5.63,    5.07,    5.31,   93.39,   98.53,    8.23,    5.92,    5.15,    3.89,              1.12,              1.11
50.12151,22.00971,2017,11,26,    4.49,    2.61,    2.83,   94.27,   98.80,    6.23,    4.35,    2.43,    1.69,-999,              0.26
50.12151,22.00971,2017,11,27,    6.35,   -0.87,   -0.20,   94.38,   99.22,    4.19,    2.81,    2.77,    2.23,-999,              0.79
50.12151,22.00971,2017,11,28,    7.04,   -1.37,   -0.98,   88.20,   98.63,    6.41,    4.00,    3.61,    2.61,-999,              0.94
50.12151,22.00971,2017,11,29,    3.45,   -1.47,   -1.09,   89.20,   98.23,    5.92,    3.69,    3.82,    2.38,-999,              0.32
50.12151,22.00971,2017,11,30,    2.20,   -0.71,   -0.34,   91.79,   97.44,    7.33,    4.99,    5.05,    4.50,-999,              0.11
50.12151,22.00971,2017,12,01,    6.45,   -1.91,   -1.22,   92.93,   98.41,    7.21,    4.75,    6.36,    5.04,-999,              0.65
50.12151,22.00971,2017,12,02,    4.63,   -2.31,   -2.06,   96.15,   99.46,    3.61,    2.35,    2.18,    0.79,-999,              0.32
50.12151,22.00971,2017,12,03,    3.66,   -1.28,   -1.08,   94.17,   99.24,    5.32,    3.59,    2.15,    2.65,-999,              0.26
50.12151,22.00971,2017,12,04,    5.43,   -2.03,   -1.75,   93.62,   98.86,    7.84,    5.60,    4.34,    3.61,-999,              0.25
50.12151,22.00971,2017,12,05,    1.15,   -0.28,    0.02,   93.12,   99.37,    8.88,    6.45,    2.33,    2.87,-999,              0.35
50.12151,22.00971,2017,12,06,    1.63,    0.82,    1.35,   96.00,   99.17,   11.88,    8.78,    2.84,    1.67,-999,              0.16
50.12151,22.00971,2017,12,07,    5.65,    0.05,    0.62,   94.84,   99.09,    9.46,    6.60,    2.69,    4.05,-999,              0.13
50.12151,22.00971,2017,12,08,    5.82,   -0.41,    0.05,   92.91,   98.18,    9.18,    6.43,    6.59,    6.30,              1.02,              0.85
50.12151,22.00971,2017,12,09,    3.82,   -1.13,   -0.82,   97.61,   97.86,    4.98,    3.17,    2.37,    2.31,-999,              0.21
50.12151,22.00971,2017,12,10,    4.76,   -2.69,   -2.27,   88.47,   97.76,    8.05,    5.50,    5.88,    4.36,-999,              0.65
50.12151,22.00971,2017,12,11,    4.84,    0.64,    1.34,   90.32,   97.18,   12.49,    9.02,    2.55,    2.17,              0.95,              0.83
50.12151,22.00971,2017,12,12,    5.84,    3.41,    4.41,   94.04,   97.74,   11.47,    7.60,    6.93,    6.32,-999,              0.37
50.12151,22.00971,2017,12,13,    5.77,   -1.06,   -0.21,   92.03,   98.71,    5.08,    2.86,    6.28,    3.54,-999,              0.70
50.12151,22.00971,2017,12,14,    5.01,   -0.97,   -0.36,   91.49,   97.46,   10.23,    7.19,    5.88,    5.65,-999,              0.32
50.12151,22.00971,2017,12,15,    6.35,   -0.14,    0.50,   99.32,   97.24,    7.97,    5.09,    4.75,    4.27,-999,              0.24
50.12151,22.00971,2017,12,16,    4.06,   -1.57,   -1.20,   96.93,   97.58,    5.55,    3.69,    5.81,    3.98,-999,              0.19
50.12151,22.00971,2017,12,17,    5.03,   -2.77,   -1.59,   92.77,   98.92,    3.39,    2.10,    3.48,    1.80,-999,              0.66
50.12151,22.00971,2017,12,18,    4.03,   -2.82,   -2.50,   91.83,   99.55,    5.07,    3.41,    3.22,    2.74,-999,              0.64
50.12151,22.00971,2017,12,19,    4.58,   -4.11,   -3.95,   85.55,   99.99,    6.19,    4.49,    1.68,    1.93,-999,              0.39
50.12151,22.00971,2017,12,20,    5.22,   -4.26,   -4.00,   93.82,  100.09,    6.65,    4.73,    3.53,    3.71,-999,              0.23
50.12151,22.00971,2017,12,21,    6.03,   -2.91,   -2.48,   93.90,   99.84,    6.30,    4.46,    7.31,    5.99,-999,              0.20
50.12151,22.00971,2017,12,22,    1.48,    0.27,    0.71,   96.66,   99.55,    9.08,    6.43,    1.39,    0.91,-999,              0.37
50.12151,22.00971,2017,12,23,    2.97,    0.54,    0.94,   97.09,   99.11,    9.46,    6.90,    8.03,    5.48,-999,              0.28
50.12151,22.00971,2017,12,24,    2.61,    3.76,    4.62,   96.21,   98.57,   13.56,    9.81,    5.26,    3.96,-999,              0.30
50.12151,22.00971,2017,12,25,    7.00,    3.23,    3.83,   95.32,   98.96,    9.76,    6.82,    5.94,    5.06,-999,              0.45
50.12151,22.00971,2017,12,26,    5.54,    0.89,    1.31,   94.96,   98.32,    9.26,    6.47,    3.18,    3.44,              0.97,              0.97
50.12151,22.00971,2017,12,27,    5.20,    2.05,    2.38,   96.53,   97.47,    7.66,    5.43,    4.97,    3.46,              0.93,              0.93
50.12151,22.00971,2017,12,28,    5.45,    3.54,    4.03,   95.16,   96.81,    7.17,    4.81,    6.06,    4.82,-999,              0.35
50.12151,22.00971,2017,12,29,    5.74,    0.96,    1.19,   96.65,   97.71,    5.13,    3.34,    3.68,    3.77,-999,              0.17
50.12151,22.00971,2017,12,30,    4.92,   -1.54,   -1.19,   88.56,   98.39,    5.37,    3.50,    8.27,    6.16,-999,              0.67
50.12151,22.00971,2017,12,31,    6.08,    1.66,    2.19,   93.49,   98.06,    9.94,    6.98,    5.28,    5.85,-999,              0.43
50.12151,22.00971,2018,01,01,    4.61,    2.50,    2.90,   94.61,   98.02,    8.01,    5.55,    4.99,    5.08,-999,              0.64
50.12151,22.00971,2018,01,02,    3.69,    0.70,    1.07,   99.18,   98.00,    2.78,    1.74,    5.82,    3.79,-999,              0.54
50.12151,22.00971,2018,01,03,    4.68,    1.46,    1.73,   90.70,   97.50,    8.25,    5.92,    7.91,    7.30,              1.02,              0.89
50.12151,22.00971,2018,01,04,    6.44,    1.55,    2.12,   92.82,   97.38,    8.40,    5.59,    2.05,    1.46,-999,              0.73
50.12151,22.00971,2018,01,05,    6.07,    2.04,    2.35,   93.88,   97.59,    9.03,    6.70,    1.95,    1.57,-999,              0.66
50.12151,22.00971,2018,01,06,    5.19,    3.91,    4.48,   97.68,   98.35,    6.59,    4.41,    4.83,    3.42,-999,              0.38
50.12151,22.00971,2018,01,07,    4.25,    2.46,    2.69,   96.12,   99.51,    5.02,    3.51,    6.15,    4.71,-999,              0.19
50.12151,22.00971,2018,01,08,    6.83,   -1.85,   -1.60,   88.11,  100.52,    5.70,    3.77,    1.60,    2.16,-999,              0.37
50.12151,22.00971,2018,01,09,    6.59,   -2.45,   -2.33,   83.62,  100.41,    7.26,    5.32,    3.71,    4.49,              1.13,              1.05
50.12151,22.00971,2018,01,10,    4.24,    0.06,    0.50,   93.06,   99.10,    6.39,    4.24,    3.49,    1.58,-999,              0.87
50.12151,22.00971,2018,01,11,    2.20,   -0.25,   -0.11,   94.86,   98.86,    4.40,    3.05,    2.27,    1.25,-999,              0.29
50.12151,22.00971,2018,01,12,    4.07,   -1.25,   -1.17,   88.84,   99.94,    7.81,    5.87,    2.91,    3.27,-999,              0.28
50.12151,22.00971,2018,01,13,    5.96,   -3.11,   -2.93,   80.65,  100.56,   10.11,    7.67,    3.64,    3.64,-999,              0.48
50.12151,22.00971,2018,01,14,    6.89,   -7.16,   -7.09,   80.88,  100.48,    7.68,    5.75,    2.05,    1.89,-999,              0.67
50.12151,22.00971,2018,01,15,    8.03,   -8.03,   -8.10,   83.31,   99.84,    6.06,    4.49,    2.84,    2.19,              1.27,              1.27
50.12151,22.00971,2018,01,16,    5.49,   -5.12,   -5.01,   83.18,   97.79,    9.53,    7.27,    3.80,    3.64,              1.28,              0.91
50.12151,22.00971,2018,01,17,    5.54,   -1.73,   -1.18,   91.56,   96.72,    7.42,    4.89,    5.75,    4.68,              1.29,              0.88
50.12151,22.00971,2018,01,18,    4.23,   -0.74,   -0.38,   86.47,   97.42,    9.10,    6.51,    9.50,    7.66,-999,              0.84
50.12151,22.00971,2018,01,19,    4.64,   -0.44,    0.11,   87.19,   97.41,   11.99,    8.77,   11.35,    9.10,-999,              0.31
50.12151,22.00971,2018,01,20,    5.48,   -1.85,   -1.45,   93.31,   98.15,    4.48,    2.69,    1.78,    1.44,-999,              0.87
50.12151,22.00971,2018,01,21,    4.17,   -2.71,   -2.40,   94.57,   98.14,    4.60,    3.12,    3.93,    2.75,-999,              0.60
50.12151,22.00971,2018,01,22,    5.73,   -4.62,   -4.49,   86.99,   98.88,    5.52,    3.92,    2.29,    1.88,-999,              0.62
50.12151,22.00971,2018,01,23,    6.85,   -6.01,   -5.59,   88.45,   99.57,    4.45,    3.03,    4.09,    1.95,-999,              0.45
50.12151,22.00971,2018,01,24,    8.83,   -2.96,   -2.56,   90.17,   99.90,    9.33,    6.78,    4.57,    5.01,-999,              0.53
50.12151,22.00971,2018,01,25,    5.71,   -1.09,   -0.61,   85.12,   99.47,    9.09,    6.49,    2.71,    3.32,              1.48,              1.15
50.12151,22.00971,2018,01,26,    7.56,   -2.43,   -1.97,   87.39,   99.36,    7.22,    4.68,    1.26,    2.46,-999,              0.86
50.12151,22.00971,2018,01,27,    6.76,   -1.35,   -0.93,   97.47,  100.10,    4.83,    2.86,    4.08,    2.59,-999,              1.05
50.12151,22.00971,2018,01,28,    4.39,    0.84,    1.53,   95.00,   99.84,    8.66,    5.81,    8.71,    6.46,-999,              0.51
50.12151,22.00971,2018,01,29,    4.67,    2.99,    3.84,   95.06,   99.11,   11.71,    8.26,    2.75,    2.28,-999,              0.48
50.12151,22.00971,2018,01,30,    4.22,    2.44,    3.04,   87.40,   98.93,   14.26,   10.62,    6.01,    5.55,-999,              0.59
50.12151,22.00971,2018,01,31,    7.31,    0.53,    0.96,   82.65,   99.01,    8.28,    5.60,    5.65,    3.83,-999,              1.74
50.12151,22.00971,2018,02,01,    7.48,    1.91,    2.39,   94.45,   97.71,    9.06,    6.29,    5.45,    5.26,-999,              1.43
50.12151,22.00971,2018,02,02,    4.51,    1.27,    1.45,   95.63,   97.85,    3.08,    2.08,    5.97,    3.96,-999,              0.71
50.12151,22.00971,2018,02,03,    3.11,   -0.96,   -0.99,   95.47,   97.65,    4.23,    2.99,    6.65,    4.96,-999,              0.61
50.12151,22.00971,2018,02,04,    5.55,   -2.44,   -2.12,   91.46,   98.43,    5.33,    3.68,    2.44,    2.44,-999,              0.46
50.12151,22.00971,2018,02,05,    6.98,   -6.38,   -5.08,   84.83,   99.49,    4.86,    3.50,    4.43,    3.50,-999,              0.73
50.12151,22.00971,2018,02,06,   10.09,   -9.97,   -8.74,   79.37,   99.41,    4.55,    3.39,    3.61,    2.27,-999,-999
50.12151,22.00971,2018,02,07,   11.05,   -6.48,   -5.95,   95.12,   98.96,    5.08,    3.78,    1.93,    1.93,-999,              1.61
50.12151,22.00971,2018,02,08,    4.26,   -1.78,   -1.50,   94.57,   98.57,    5.19,    3.77,    5.07,    3.64,-999,-999
50.12151,22.00971,2018,02,09,    4.25,   -3.09,   -2.97,   92.73,   98.82,    5.73,    4.30,    3.89,    3.23,-999,              0.47
50.12151,22.00971,2018,02,10,    4.90,   -5.21,   -4.07,   91.11,   98.82,    2.66,    1.93,    2.02,    1.53,-999,              0.98
50.12151,22.00971,2018,02,11,    6.93,   -6.03,   -4.92,   91.74,   98.38,    3.80,    2.68,    5.70,    3.50,-999,              0.93
50.12151,22.00971,2018,02,12,    8.84,   -3.70,   -3.20,   91.05,   98.29,    3.71,    2.49,    3.38,    2.27,-999,              0.88
50.12151,22.00971,2018,02,13,    4.61,   -1.57,   -1.32,   93.48,   98.73,    4.55,    2.85,    2.60,    1.84,-999,              1.53
50.12151,22.00971,2018,02,14,    6.02,   -3.14,   -3.04,   92.45,   98.84,    5.48,    4.07,    2.37,    2.06,-999,              1.02
50.12151,22.00971,2018,02,15,    5.71,   -4.55,   -4.47,   91.34,   99.46,    4.84,    3.42,    2.77,    2.20,-999,              1.13
50.12151,22.00971,2018,02,16,    8.14,   -3.08,   -2.78,   92.51,   99.56,    6.35,    4.23,    2.19,    2.18,-999,              1.34
50.12151,22.00971,2018,02,17,    6.88,   -2.03,   -1.55,   88.98,   99.62,    5.31,    3.44,    2.97,    2.60,-999,              2.48
50.12151,22.00971,2018,02,18,    5.75,   -2.40,   -1.84,   87.29,   99.61,    5.25,    3.41,    3.92,    3.79,-999,              1.57
50.12151,22.00971,2018,02,19,    9.34,   -5.66,   -4.17,   82.65,   99.68,    3.46,    2.27,    5.19,    2.75,              2.70,              2.68
50.12151,22.00971,2018,02,20,   10.10,   -4.80,   -4.65,   85.54,   99.13,    7.43,    5.54,    3.68,    3.68,              2.76,              2.76
50.12151,22.00971,2018,02,21,    5.65,   -3.42,   -3.45,   87.50,   99.10,    6.07,    4.28,    2.43,    1.29,-999,              1.41
50.12151,22.00971,2018,02,22,    5.15,   -3.72,   -3.76,   86.18,   99.36,    6.27,    4.51,    1.77,    1.65,-999,              1.30
50.12151,22.00971,2018,02,23,    6.84,   -4.79,   -4.86,   83.07,   99.33,    5.30,    3.75,    1.53,    1.32,-999,              1.67
50.12151,22.00971,2018,02,24,    5.22,   -8.67,   -8.65,   80.91,   99.32,    5.80,    4.33,    6.65,    4.95,-999,              1.94
50.12151,22.00971,2018,02,25,    4.01,  -10.75,  -10.96,   76.20,   99.75,    6.21,    4.81,    3.63,    3.43,-999,              2.56
50.12151,22.00971,2018,02,26,    5.60,  -11.65,  -11.89,   74.63,   99.59,    5.12,    3.96,    2.41,    2.31,-999,              2.20
50.12151,22.00971,2018,02,27,    6.00,  -12.14,  -12.42,   73.32,   99.17,    8.46,    6.70,    3.86,    3.76,-999,              2.43
50.12151,22.00971,2018,02,28,    3.73,  -11.30,  -11.57,   72.82,   99.38,    6.49,    5.16,    5.29,    4.21,-999,              2.13
50.12151,22.00971,2018,03,01,    6.62,  -11.67,  -12.03,   68.44,   99.14,    2.12,    1.70,    1.79,    0.95,-999,              1.63
50.12151,22.00971,2018,03,02,   11.74,  -11.69,  -12.31,   79.57,   97.93,    5.07,    3.95,    3.82,    2.68,-999,              2.21
50.12151,22.00971,2018,03,03,    5.86,   -9.67,  -10.17,   75.33,   97.52,    5.20,    3.93,    1.69,    1.39,-999,              1.94
50.12151,22.00971,2018,03,04,   11.44,   -9.47,   -8.76,   83.19,   98.04,    4.03,    3.02,    5.78,    4.30,              3.36,              2.36
50.12151,22.00971,2018,03,05,   14.74,   -4.63,   -4.61,   84.84,   97.90,    6.66,    4.55,    2.27,    2.30,              3.44,              2.32
50.12151,22.00971,2018,03,06,    9.34,   -0.00,    0.28,   91.64,   97.01,    5.53,    3.31,    2.84,    0.98,-999,              1.10
50.12151,22.00971,2018,03,07,    6.02,    1.42,    1.72,   94.01,   96.91,    4.48,    2.59,    7.65,    3.57,-999,              1.41
50.12151,22.00971,2018,03,08,   10.22,    3.12,    3.53,   87.62,   97.79,    6.51,    4.01,    2.48,    2.16,              3.46,              2.72
50.12151,22.00971,2018,03,09,    9.23,    1.19,    1.87,   87.66,   98.18,    7.45,    4.78,    4.07,    4.67,-999,              1.69
50.12151,22.00971,2018,03,10,   12.08,    3.35,    3.25,   82.46,   98.33,    4.72,    2.90,    6.12,    2.53,              3.60,              3.59
50.12151,22.00971,2018,03,11,   10.52,    5.07,    5.26,   92.99,   98.08,    7.59,    5.12,    4.31,    2.54,-999,              2.56
50.12151,22.00971,2018,03,12,    8.14,    8.13,    8.66,   90.31,   97.31,   10.25,    6.91,    3.35,    4.78,-999,              1.76
50.12151,22.00971,2018,03,13,   10.49,    6.75,    7.04,   88.81,   97.43,    6.43,    4.05,    3.79,    2.41,-999,              2.21
50.12151,22.00971,2018,03,14,   10.41,    4.84,    4.94,   91.67,   97.95,    5.97,    3.96,    3.88,    2.05,-999,              1.97
50.12151,22.00971,2018,03,15,    7.83,    3.55,    2.76,   86.53,   98.30,    3.72,    2.57,    4.75,    1.87,-999,              0.97
50.12151,22.00971,2018,03,16,    7.02,    1.56,    1.41,   93.42,   97.74,    6.82,    5.27,    3.89,    3.81,-999,              0.84
50.12151,22.00971,2018,03,17,    5.46,   -4.06,   -4.66,   78.45,   98.20,   10.35,    8.35,    5.79,    4.38,-999,              1.06
50.12151,22.00971,2018,03,18,    3.07,   -6.24,   -6.58,   71.03,   98.57,   13.81,   10.89,    4.40,    3.87,-999,              1.79
50.12151,22.00971,2018,03,19,    5.46,   -5.18,   -5.54,   78.27,   98.35,    7.99,    6.22,    5.86,    4.86,-999,              0.93
50.12151,22.00971,2018,03,20,    3.74,   -4.21,   -4.54,   83.91,   98.14,    4.23,    3.09,    3.53,    1.75,-999,              1.14
50.12151,22.00971,2018,03,21,    6.17,   -3.88,   -3.73,   79.17,   99.14,    6.98,    4.91,    3.09,    4.08,-999,              1.75
50.12151,22.00971,2018,03,22,   11.76,   -3.34,   -3.06,   77.23,   98.98,    6.14,    4.06,    3.63,    2.59,              4.46,              3.73
50.12151,22.00971,2018,03,23,   11.16,   -2.06,   -1.66,   74.48,   97.90,    3.97,    2.64,    3.84,    2.26,-999,              2.98
50.12151,22.00971,2018,03,24,    9.56,    0.06,   -0.12,   81.61,   98.02,    4.27,    2.78,    5.13,    2.47,-999,              3.52
50.12151,22.00971,2018,03,25,   10.72,    1.74,    1.70,   78.76,   98.39,    6.09,    3.67,    4.40,    1.61,-999,              4.28
50.12151,22.00971,2018,03,26,   10.67,    2.19,    2.35,   77.47,   98.40,    3.99,    2.68,    4.50,    1.86,-999,              3.24
50.12151,22.00971,2018,03,27,    7.46,    1.75,    1.58,   90.42,   98.40,    4.95,    3.36,    2.27,    2.88,-999,              1.88
50.12151,22.00971,2018,03,28,    8.10,    2.39,    1.61,   76.30,   98.40,    3.17,    2.12,    7.25,    4.84,-999,              1.81
50.12151,22.00971,2018,03,29,    7.53,    1.97,    3.03,   94.27,   97.94,    6.19,    4.45,   10.20,    8.02,-999,              0.91
50.12151,22.00971,2018,03,30,   10.78,    6.76,    6.55,   78.06,   98.29,    3.83,    2.39,    5.95,    2.66,-999,              4.13
50.12151,22.00971,2018,03,31,   10.03,    8.23,    8.56,   95.18,   97.43,    6.94,    4.26,    4.02,    4.13,-999,              1.16
50.12151,22.00971,2018,04,01,    7.84,    4.14,    4.41,   96.25,   96.54,   10.21,    7.54,   10.59,    8.98,-999,              0.84
50.12151,22.00971,2018,04,02,    8.57,    1.97,    2.41,   77.50,   98.00,   10.88,    7.97,   10.28,    8.26,-999,              0.48
50.12151,22.00971,2018,04,03,   15.62,    6.75,    7.10,   79.44,   98.50,    8.70,    5.54,    4.32,    5.25,-999,              3.90
50.12151,22.00971,2018,04,04,   12.76,   11.46,   11.75,   74.18,   98.32,    9.34,    6.17,    3.77,    4.73,              4.89,              4.77
50.12151,22.00971,2018,04,05,   13.25,   12.76,   12.61,   79.26,   98.17,    6.47,    4.23,    5.31,    3.31,              4.93,              4.59
50.12151,22.00971,2018,04,06,   10.79,    7.81,    7.89,   78.88,   99.21,    7.23,    5.02,    4.73,    5.01,-999,              2.33
50.12151,22.00971,2018,04,07,   17.51,    7.32,    7.32,   69.30,   99.79,    7.09,    4.75,    5.15,    4.22,              5.33,              5.31
50.12151,22.00971,2018,04,08,   16.36,   12.97,   13.06,   80.16,   99.22,    6.98,    4.30,    4.96,    2.79,              5.10,              5.09
50.12151,22.00971,2018,04,09,   14.31,   14.54,   14.87,   71.79,   98.51,    8.41,    5.11,    3.63,    2.89,              5.28,              5.28
50.12151,22.00971,2018,04,10,   14.25,   14.48,   14.53,   76.37,   98.32,    5.47,    3.41,    5.73,    3.34,              5.29,              5.23
50.12151,22.00971,2018,04,11,   13.49,   13.57,   13.90,   77.49,   98.45,    4.06,    2.57,    4.20,    1.25,-999,              4.70
50.12151,22.00971,2018,04,12,   14.78,   15.52,   15.61,   79.17,   98.48,    6.83,    4.63,    5.46,    3.69,              5.38,              5.38
50.12151,22.00971,2018,04,13,   14.39,   16.06,   15.99,   76.23,   98.62,    7.05,    4.62,    3.00,    3.36,              5.40,              5.33
